userId,recStrength,questionId
88,0.305,1055
88,0.305,515
88,0.305,1039
88,0.305,1459
88,0.305,564
88,0.305,938
88,0.305,931
88,0.305,1246
88,0.297,168
88,0.296,390
88,0.295,234
88,0.291,269
88,0.287,220
88,0.284,6
88,0.279,364
88,0.278,640
88,0.275,24
88,0.274,87
88,0.268,203
88,0.267,832
88,0.265,411
88,0.265,484
88,0.263,155
88,0.263,50
88,0.263,1021
88,0.261,5
88,0.256,413
88,0.256,212
88,0.255,461
88,0.255,442
88,0.253,1399
88,0.253,382
88,0.252,316
88,0.252,121
88,0.252,1179
88,0.251,239
88,0.248,250
88,0.247,184
88,0.242,862
88,0.241,295
88,0.238,492
88,0.237,2
88,0.236,416
88,0.236,494
88,0.235,462
88,0.233,277
88,0.233,294
88,0.228,394
88,0.226,381
88,0.224,447
88,0.221,599
88,0.22,262
88,0.22,44
88,0.219,986
88,0.219,126
88,0.219,99
88,0.218,355
88,0.215,393
88,0.215,113
88,0.214,139
88,0.213,455
88,0.212,315
88,0.212,479
88,0.212,192
88,0.212,322
88,0.211,229
88,0.211,465
88,0.209,117
88,0.209,812
88,0.206,102
88,0.204,1028
88,0.203,140
88,0.202,953
88,0.202,849
88,0.201,509
88,0.201,264
88,0.2,1121
88,0.199,197
88,0.198,303
88,0.197,300
88,0.196,1468
88,0.196,1341
88,0.196,1338
88,0.196,868
88,0.196,1277
88,0.196,865
88,0.196,859
88,0.196,845
88,0.196,1385
88,0.196,529
88,0.196,533
88,0.196,941
88,0.196,1017
88,0.196,820
88,0.196,687
88,0.196,1118
88,0.196,655
88,0.196,366
88,0.196,273
88,0.193,358
88,0.192,8
88,0.192,137
88,0.192,441
88,0.191,188
88,0.191,439
88,0.191,12
88,0.191,469
88,0.19,17
88,0.189,249
88,0.189,1117
88,0.188,15
88,0.188,242
88,0.187,13
88,0.187,71
88,0.187,98
88,0.185,966
88,0.185,255
88,0.183,32
88,0.183,119
88,0.183,164
88,0.183,864
88,0.183,824
88,0.182,432
88,0.181,399
88,0.181,165
88,0.181,1317
88,0.179,57
88,0.178,226
88,0.177,154
88,0.177,172
88,0.176,923
88,0.175,398
88,0.175,281
88,0.174,903
88,0.174,1156
88,0.174,563
88,0.174,927
88,0.174,238
88,0.173,754
88,0.172,1492
88,0.171,70
88,0.17,1206
88,0.17,539
88,0.17,576
88,0.169,1447
88,0.169,389
88,0.169,544
88,0.168,470
88,0.166,307
88,0.166,124
88,0.165,352
88,0.165,397
88,0.165,233
88,0.164,837
88,0.164,587
88,0.164,890
88,0.164,338
88,0.163,1183
88,0.163,182
88,0.163,440
88,0.163,286
88,0.163,590
88,0.163,736
88,0.162,112
88,0.162,500
88,0.162,291
88,0.161,368
88,0.161,473
88,0.161,207
88,0.161,486
88,0.161,1112
88,0.16,495
88,0.16,60
88,0.16,445
88,0.16,72
88,0.158,405
88,0.157,223
88,0.157,96
88,0.156,434
88,0.156,674
88,0.156,971
88,0.155,328
88,0.155,4
88,0.154,213
88,0.154,221
88,0.153,825
88,0.153,246
88,0.153,320
88,0.152,584
88,0.151,395
88,0.15,1141
88,0.15,882
88,0.149,332
88,0.149,1115
88,0.149,490
88,0.149,363
88,0.149,76
88,0.148,33
88,0.148,458
88,0.148,297
88,0.147,477
88,0.147,346
88,0.145,1035
88,0.143,35
88,0.143,216
88,0.143,565
88,0.143,543
88,0.143,842
88,0.142,323
88,0.142,568
88,0.141,219
88,0.141,69
88,0.141,879
88,0.14,377
88,0.14,993
88,0.14,569
88,0.139,48
88,0.138,409
88,0.138,253
88,0.137,252
88,0.137,340
88,0.137,89
88,0.136,429
88,0.136,911
88,0.135,520
88,0.135,926
88,0.135,446
88,0.135,290
88,0.134,240
88,0.134,1152
88,0.134,1110
88,0.134,946
88,0.134,123
88,0.134,86
88,0.133,435
88,0.133,25
88,0.133,63
88,0.133,451
88,0.133,383
88,0.133,118
88,0.133,186
88,0.132,46
88,0.132,961
88,0.132,39
88,0.131,30
88,0.131,910
88,0.131,607
88,0.131,527
88,0.13,488
88,0.13,343
88,0.13,334
88,0.13,1232
88,0.129,1139
88,0.129,301
88,0.129,201
88,0.128,752
88,0.128,1163
88,0.126,161
88,0.126,906
88,0.126,443
88,0.126,1012
88,0.125,801
88,0.125,771
88,0.125,227
88,0.124,276
88,0.123,101
88,0.123,11
88,0.121,683
88,0.121,425
88,0.121,400
88,0.121,41
88,0.121,1076
88,0.121,141
88,0.121,304
88,0.12,444
88,0.12,679
88,0.12,243
88,0.12,404
88,0.12,1488
88,0.119,870
88,0.119,1033
88,0.119,983
88,0.119,204
88,0.119,534
88,0.118,427
88,0.118,783
88,0.118,178
88,0.118,524
88,0.118,199
88,0.118,1176
88,0.118,1263
88,0.118,604
88,0.118,1103
88,0.118,454
88,0.118,601
88,0.117,1316
88,0.117,62
88,0.117,272
88,0.117,1114
88,0.117,818
88,0.117,718
88,0.117,1187
88,0.117,541
88,0.117,900
88,0.117,654
88,0.116,150
88,0.116,460
88,0.116,1011
88,0.116,761
88,0.116,950
88,0.116,1250
88,0.115,217
88,0.115,939
88,0.115,391
88,0.114,1042
88,0.114,362
88,0.114,1460
88,0.114,1241
88,0.114,556
88,0.113,58
88,0.113,727
88,0.113,110
88,0.113,1169
88,0.113,542
88,0.113,450
88,0.112,287
88,0.111,957
88,0.111,475
88,0.111,84
88,0.111,256
88,0.11,134
88,0.11,522
88,0.11,257
88,0.109,344
88,0.108,748
88,0.108,947
88,0.108,1244
88,0.108,1473
88,0.107,877
88,0.107,350
88,0.107,289
88,0.107,38
88,0.106,899
88,0.105,962
88,0.105,20
88,0.105,335
88,0.105,1329
88,0.105,1261
88,0.105,114
88,0.104,1405
88,0.104,133
88,0.104,244
88,0.103,735
88,0.103,1291
88,0.103,284
88,0.103,311
88,0.102,561
88,0.102,717
88,0.102,453
88,0.101,614
88,0.101,228
88,0.101,794
88,0.101,1358
88,0.101,914
88,0.1,1429
88,0.1,496
88,0.099,1180
88,0.099,954
88,0.099,385
88,0.099,1062
88,0.099,978
88,0.098,258
88,0.098,190
88,0.098,149
88,0.098,1309
88,0.097,476
88,0.097,317
88,0.097,209
88,0.097,936
88,0.097,418
88,0.097,1087
88,0.096,811
88,0.096,148
88,0.096,151
88,0.095,896
88,0.095,650
88,0.095,349
88,0.095,298
88,0.095,924
88,0.095,559
88,0.095,1097
88,0.095,758
88,0.095,1295
88,0.095,528
88,0.095,689
88,0.095,95
88,0.095,430
88,0.094,351
88,0.094,268
88,0.094,1276
88,0.094,327
88,0.094,1016
88,0.093,49
88,0.093,375
88,0.093,160
88,0.092,852
88,0.092,167
88,0.092,467
88,0.092,424
88,0.092,259
88,0.091,516
88,0.091,1208
88,0.091,1222
88,0.091,708
88,0.091,330
88,0.091,247
88,0.091,753
88,0.091,1327
88,0.091,1461
88,0.09,280
88,0.09,336
88,0.09,457
88,0.09,142
88,0.09,73
88,0.09,401
88,0.089,115
88,0.089,1363
88,0.089,1433
88,0.089,369
88,0.088,270
88,0.088,944
88,0.087,309
88,0.087,324
88,0.087,78
88,0.087,637
88,0.086,1298
88,0.086,1494
88,0.086,743
88,0.085,1300
88,0.085,633
88,0.085,130
88,0.085,1420
88,0.085,875
88,0.084,195
88,0.084,1186
88,0.084,591
88,0.084,964
88,0.084,777
88,0.084,1237
88,0.084,1123
88,0.084,807
88,0.084,577
88,0.084,1297
88,0.083,131
88,0.083,1489
88,0.083,16
88,0.083,9
88,0.083,481
88,0.083,215
88,0.083,1306
88,0.082,214
88,0.082,127
88,0.082,570
88,0.082,662
88,0.082,598
88,0.082,970
88,0.081,933
88,0.081,740
88,0.081,489
88,0.081,1299
88,0.081,1360
88,0.08,867
88,0.08,53
88,0.079,109
88,0.079,681
88,0.079,876
88,0.079,973
88,0.078,635
88,0.078,531
88,0.078,202
88,0.078,417
88,0.078,77
88,0.078,459
88,0.078,7
88,0.078,194
88,0.078,1158
88,0.078,267
88,0.077,456
88,0.077,617
88,0.077,94
88,0.077,891
88,0.077,1451
88,0.077,305
88,0.077,410
88,0.076,1068
88,0.076,360
88,0.076,174
88,0.076,1061
88,0.076,373
88,0.076,506
88,0.076,47
88,0.076,235
88,0.076,93
88,0.075,808
88,0.075,211
88,0.075,306
88,0.075,116
88,0.075,68
88,0.074,814
88,0.074,200
88,0.074,176
88,0.073,625
88,0.073,128
88,0.073,775
88,0.073,365
88,0.073,333
88,0.073,1201
88,0.072,312
88,0.072,829
88,0.072,191
88,0.072,1332
88,0.072,628
88,0.071,147
88,0.071,251
88,0.071,1351
88,0.071,724
88,0.071,81
88,0.071,552
88,0.071,1092
88,0.071,329
88,0.07,990
88,0.07,894
88,0.07,59
88,0.07,1463
88,0.07,1154
88,0.07,608
88,0.07,719
88,0.069,437
88,0.069,1219
88,0.069,308
88,0.069,1188
88,0.069,956
88,0.069,1375
88,0.069,361
88,0.069,665
88,0.068,158
88,0.068,103
88,0.068,1373
88,0.067,179
88,0.067,171
88,0.067,392
88,0.067,406
88,0.067,125
88,0.067,921
88,0.067,107
88,0.066,37
88,0.066,1074
88,0.066,275
88,0.066,40
88,0.066,1212
88,0.066,66
88,0.066,1274
88,0.066,975
88,0.066,977
88,0.066,1218
88,0.066,1079
88,0.066,1122
88,0.066,31
88,0.066,152
88,0.066,1271
88,0.066,175
88,0.066,129
88,0.065,260
88,0.065,995
88,0.065,586
88,0.065,108
88,0.065,575
88,0.065,609
88,0.064,1423
88,0.064,806
88,0.064,1030
88,0.064,1418
88,0.064,1195
88,0.064,222
88,0.064,236
88,0.063,1370
88,0.063,230
88,0.063,1102
88,0.063,498
88,0.063,1431
88,0.063,1281
88,0.063,1094
88,0.062,189
88,0.062,1325
88,0.062,261
88,0.062,353
88,0.062,1153
88,0.061,1144
88,0.061,1129
88,0.061,907
88,0.061,525
88,0.061,605
88,0.061,237
88,0.061,1283
88,0.06,940
88,0.06,173
88,0.06,468
88,0.06,91
88,0.059,1404
88,0.059,1270
88,0.059,503
88,0.058,857
88,0.058,499
88,0.058,912
88,0.058,293
88,0.058,1377
88,0.058,482
88,0.058,582
88,0.057,710
88,0.057,701
88,0.057,19
88,0.057,974
88,0.057,1233
88,0.057,1491
88,0.057,157
88,0.057,621
88,0.057,799
88,0.056,1407
88,0.056,1285
88,0.056,480
88,0.056,92
88,0.056,198
88,0.056,1462
88,0.056,378
88,0.056,844
88,0.056,180
88,0.055,920
88,0.055,232
88,0.055,1171
88,0.055,878
88,0.055,768
88,0.055,661
88,0.055,883
88,0.055,1412
88,0.055,762
88,0.054,79
88,0.054,707
88,0.054,104
88,0.054,14
88,0.054,779
88,0.054,1235
88,0.054,367
88,0.054,3
88,0.054,1038
88,0.054,414
88,0.054,82
88,0.053,166
88,0.053,746
88,0.053,169
88,0.053,760
88,0.053,850
88,0.052,43
88,0.052,274
88,0.052,1445
88,0.052,1032
88,0.052,652
88,0.052,54
88,0.052,111
88,0.052,485
88,0.052,402
88,0.052,1293
88,0.051,1023
88,0.051,572
88,0.051,663
88,0.051,951
88,0.051,1254
88,0.051,902
88,0.05,943
88,0.05,996
88,0.05,319
88,0.05,408
88,0.05,1064
88,0.05,170
88,0.05,438
88,0.049,387
88,0.049,341
88,0.049,497
88,0.049,738
88,0.049,135
88,0.049,530
88,0.049,1337
88,0.049,428
88,0.049,1454
88,0.048,132
88,0.048,630
88,0.048,917
88,0.048,491
88,0.047,1434
88,0.047,1053
88,0.047,370
88,0.046,224
88,0.046,1397
88,0.046,1411
88,0.045,1403
88,0.045,739
88,0.045,254
88,0.045,1493
88,0.044,798
88,0.043,763
88,0.043,292
88,0.043,354
88,0.043,925
88,0.043,379
88,0.043,156
88,0.043,28
88,0.043,671
88,0.043,1267
88,0.043,626
88,0.043,1213
88,0.043,1031
88,0.043,1085
88,0.043,1037
88,0.043,1275
88,0.043,1026
88,0.043,1189
88,0.043,819
88,0.043,1482
88,0.043,823
88,0.043,1157
88,0.042,606
88,0.041,1321
88,0.041,181
88,0.041,660
88,0.041,1080
88,0.04,960
88,0.04,976
88,0.04,34
88,0.04,384
88,0.039,55
88,0.039,1050
88,0.039,266
88,0.039,769
88,0.038,632
88,0.038,791
88,0.038,436
88,0.038,208
88,0.038,725
88,0.037,1105
88,0.037,493
88,0.037,1217
88,0.037,684
88,0.037,100
88,0.037,412
88,0.037,585
88,0.036,686
88,0.036,1395
88,0.036,42
88,0.036,692
88,0.036,472
88,0.036,185
88,0.036,728
88,0.035,1389
88,0.035,519
88,0.035,374
88,0.035,1425
88,0.035,554
88,0.035,1088
88,0.035,1150
88,0.035,1090
88,0.035,302
88,0.035,74
88,0.034,511
88,0.034,641
88,0.034,804
88,0.034,909
88,0.034,90
88,0.034,737
88,0.034,571
88,0.034,136
88,0.034,22
88,0.034,853
88,0.034,347
44,0.343,453
44,0.324,39
44,0.31,75
44,0.31,448
44,0.305,363
44,0.299,487
44,0.296,12
44,0.294,191
44,0.289,228
44,0.289,374
44,0.287,287
44,0.279,341
44,0.278,844
44,0.278,1276
44,0.278,823
44,0.278,819
44,0.278,1275
44,0.278,1157
44,0.278,1213
44,0.278,1189
44,0.278,1482
44,0.278,1037
44,0.278,1267
44,0.278,1463
44,0.278,626
44,0.278,1085
44,0.278,586
44,0.278,1026
44,0.278,1031
44,0.278,568
44,0.278,671
44,0.277,383
44,0.275,272
44,0.275,62
44,0.272,57
44,0.27,1028
44,0.269,670
44,0.269,1212
44,0.265,232
44,0.263,460
44,0.26,204
44,0.26,167
44,0.258,224
44,0.253,337
44,0.25,245
44,0.24,454
44,0.239,169
44,0.239,966
44,0.239,401
44,0.238,142
44,0.236,577
44,0.236,634
44,0.236,1400
44,0.236,422
44,0.234,288
44,0.229,351
44,0.225,927
44,0.222,380
44,0.22,405
44,0.219,385
44,0.217,953
44,0.215,130
44,0.211,430
44,0.209,1041
44,0.208,412
44,0.207,440
44,0.206,491
44,0.206,4
44,0.205,104
44,0.204,849
44,0.201,86
44,0.199,52
44,0.198,97
44,0.197,596
44,0.197,1115
44,0.195,303
44,0.195,267
44,0.192,558
44,0.192,689
44,0.192,1316
44,0.192,612
44,0.192,615
44,0.192,1002
44,0.192,1087
44,0.192,955
44,0.192,754
44,0.192,678
44,0.191,1246
44,0.191,1185
44,0.191,1149
44,0.191,1134
44,0.191,1055
44,0.191,1039
44,0.191,515
44,0.191,1128
44,0.191,1137
44,0.191,564
44,0.191,888
44,0.191,931
44,0.191,938
44,0.186,101
44,0.185,404
44,0.182,952
44,0.181,1035
44,0.181,372
44,0.18,326
44,0.18,145
44,0.177,361
44,0.175,418
44,0.172,76
44,0.169,498
44,0.166,296
44,0.165,128
44,0.164,483
44,0.164,348
44,0.164,613
44,0.164,408
44,0.163,832
44,0.162,635
44,0.162,1003
44,0.161,402
44,0.161,1116
44,0.161,1146
44,0.16,60
44,0.16,1121
44,0.159,1112
44,0.159,1096
44,0.159,1088
44,0.159,530
44,0.159,535
44,0.159,219
44,0.159,512
44,0.159,769
44,0.159,1256
44,0.159,1216
44,0.159,1172
44,0.159,677
44,0.159,1263
44,0.159,584
44,0.159,604
44,0.159,913
44,0.158,838
44,0.158,492
44,0.158,102
44,0.158,463
44,0.157,258
44,0.157,1027
44,0.157,1229
44,0.157,1179
44,0.155,221
44,0.154,138
44,0.15,345
44,0.149,1269
44,0.149,1241
44,0.149,851
44,0.149,67
44,0.148,45
44,0.147,304
44,0.147,255
44,0.147,1232
44,0.147,469
44,0.147,836
44,0.147,153
44,0.147,547
44,0.147,161
44,0.146,213
44,0.145,950
44,0.145,1250
44,0.145,863
44,0.145,945
44,0.145,295
44,0.144,392
44,0.143,522
44,0.142,354
44,0.142,188
44,0.14,841
44,0.14,633
44,0.14,669
44,0.14,1047
44,0.14,1045
44,0.14,645
44,0.14,908
44,0.14,174
44,0.139,312
44,0.138,33
44,0.137,1217
44,0.137,1478
44,0.137,897
44,0.137,893
44,0.137,827
44,0.137,1089
44,0.137,445
44,0.136,803
44,0.134,569
44,0.134,993
44,0.132,140
44,0.131,875
44,0.13,117
44,0.13,186
44,0.13,185
44,0.129,1013
44,0.129,173
44,0.128,365
44,0.128,168
44,0.127,251
44,0.127,812
44,0.127,643
44,0.127,1000
44,0.127,133
44,0.126,486
44,0.126,134
44,0.126,13
44,0.126,149
44,0.126,307
44,0.126,842
44,0.126,7
44,0.126,300
44,0.125,496
44,0.124,198
44,0.124,917
44,0.123,467
44,0.123,334
44,0.123,1211
44,0.123,231
44,0.122,1219
44,0.122,494
44,0.122,1230
44,0.122,1251
44,0.122,1253
44,0.121,243
44,0.121,472
44,0.121,867
44,0.12,17
44,0.12,390
44,0.12,1286
44,0.12,1036
44,0.119,113
44,0.119,95
44,0.119,623
44,0.118,393
44,0.118,1117
44,0.116,2
44,0.116,551
44,0.115,1337
44,0.115,1051
44,0.115,1180
44,0.115,1161
44,0.115,58
44,0.114,1011
44,0.114,662
44,0.114,864
44,0.114,824
44,0.114,197
44,0.113,1270
44,0.113,1021
44,0.113,860
44,0.113,126
44,0.113,489
44,0.113,1469
44,0.113,1071
44,0.112,816
44,0.112,246
44,0.111,614
44,0.111,305
44,0.111,96
44,0.111,200
44,0.111,936
44,0.111,822
44,0.111,659
44,0.111,611
44,0.111,609
44,0.111,159
44,0.111,112
44,0.11,1106
44,0.11,1476
44,0.11,192
44,0.11,322
44,0.11,479
44,0.11,315
44,0.109,925
44,0.109,381
44,0.109,1138
44,0.109,1156
44,0.109,563
44,0.109,903
44,0.108,909
44,0.108,1477
44,0.108,1245
44,0.108,673
44,0.108,660
44,0.108,386
44,0.108,585
44,0.108,54
44,0.107,249
44,0.107,1204
44,0.107,368
44,0.107,473
44,0.106,278
44,0.106,1459
44,0.106,576
44,0.106,1206
44,0.106,539
44,0.106,1207
44,0.105,212
44,0.105,46
44,0.105,934
44,0.105,216
44,0.105,432
44,0.105,83
44,0.104,268
44,0.104,306
44,0.104,294
44,0.103,947
44,0.103,1244
44,0.103,11
44,0.103,309
44,0.103,1288
44,0.103,684
44,0.103,1080
44,0.103,989
44,0.103,999
44,0.103,747
44,0.103,814
44,0.103,1405
44,0.102,587
44,0.102,890
44,0.102,254
44,0.102,301
44,0.102,201
44,0.102,376
44,0.102,78
44,0.101,229
44,0.101,375
44,0.101,218
44,0.1,214
44,0.098,441
44,0.098,490
44,0.098,388
44,0.098,1167
44,0.098,143
44,0.097,417
44,0.096,61
44,0.096,124
44,0.096,1494
44,0.096,34
44,0.096,1272
44,0.096,533
44,0.096,599
44,0.095,446
44,0.095,825
44,0.095,222
44,0.094,428
44,0.094,131
44,0.094,681
44,0.094,728
44,0.094,256
44,0.094,123
44,0.093,195
44,0.093,325
44,0.093,27
44,0.093,1412
44,0.093,846
44,0.092,640
44,0.092,56
44,0.092,484
44,0.092,471
44,0.092,1159
44,0.091,861
44,0.091,499
44,0.09,458
44,0.09,175
44,0.09,578
44,0.09,439
44,0.089,69
44,0.089,71
44,0.089,1202
44,0.089,880
44,0.088,1111
44,0.088,828
44,0.088,70
44,0.088,462
44,0.088,879
44,0.088,266
44,0.088,24
44,0.087,382
44,0.087,250
44,0.087,839
44,0.086,183
44,0.085,1390
44,0.085,1397
44,0.085,1104
44,0.085,511
44,0.085,911
44,0.085,896
44,0.085,817
44,0.085,1155
44,0.085,520
44,0.085,177
44,0.084,87
44,0.084,1492
44,0.084,862
44,0.084,466
44,0.084,1152
44,0.083,207
44,0.083,236
44,0.083,961
44,0.083,1105
44,0.082,120
44,0.082,429
44,0.082,170
44,0.082,628
44,0.081,403
44,0.081,794
44,0.081,729
44,0.081,829
44,0.081,1332
44,0.08,328
44,0.08,137
44,0.08,8
44,0.08,281
44,0.08,346
44,0.08,25
44,0.079,1092
44,0.079,327
44,0.079,990
44,0.079,1062
44,0.079,238
44,0.079,1353
44,0.078,82
44,0.078,801
44,0.078,29
44,0.078,431
44,0.078,353
44,0.077,289
44,0.077,1375
44,0.077,1404
44,0.077,1485
44,0.077,488
44,0.077,355
44,0.077,910
44,0.076,5
44,0.076,15
44,0.076,957
44,0.076,1468
44,0.075,1464
44,0.075,55
44,0.075,470
44,0.075,79
44,0.075,74
44,0.075,452
44,0.075,37
44,0.075,449
44,0.075,748
44,0.075,582
44,0.075,203
44,0.075,235
44,0.075,1296
44,0.075,476
44,0.074,265
44,0.074,482
44,0.074,1141
44,0.074,49
44,0.074,31
44,0.074,184
44,0.073,367
44,0.073,42
44,0.073,73
44,0.073,9
44,0.073,116
44,0.072,47
44,0.072,500
44,0.072,329
44,0.071,66
44,0.071,19
44,0.071,464
44,0.071,461
44,0.071,370
44,0.07,105
44,0.07,636
44,0.07,565
44,0.07,1
44,0.07,234
44,0.07,1447
44,0.07,1187
44,0.069,1129
44,0.069,297
44,0.069,136
44,0.068,3
44,0.068,661
44,0.068,1197
44,0.068,1131
44,0.068,1300
44,0.068,1306
44,0.068,1053
44,0.068,1046
44,0.068,991
44,0.068,665
44,0.068,1248
44,0.068,920
44,0.068,1498
44,0.068,621
44,0.068,774
44,0.067,68
44,0.067,802
44,0.067,883
44,0.067,220
44,0.067,1491
44,0.067,421
44,0.067,872
44,0.067,1195
44,0.067,1319
44,0.066,44
44,0.066,552
44,0.066,619
44,0.066,242
44,0.066,286
44,0.066,610
44,0.066,926
44,0.066,971
44,0.066,962
44,0.066,1483
44,0.065,1006
44,0.065,750
44,0.065,1358
44,0.065,477
44,0.065,1408
44,0.065,176
44,0.065,424
44,0.064,478
44,0.064,81
44,0.064,399
44,0.064,165
44,0.064,837
44,0.064,1486
44,0.063,932
44,0.063,514
44,0.063,389
44,0.063,457
44,0.062,110
44,0.062,226
44,0.062,299
44,0.062,240
44,0.061,1015
44,0.061,598
44,0.061,391
44,0.061,964
44,0.061,1237
44,0.06,468
44,0.06,41
44,0.06,1292
44,0.059,517
44,0.059,364
44,0.059,332
44,0.059,227
44,0.058,121
44,0.058,316
44,0.058,1069
44,0.058,324
44,0.058,1380
44,0.058,357
44,0.058,1317
44,0.058,103
44,0.058,919
44,0.057,277
44,0.057,132
44,0.057,276
44,0.057,63
44,0.057,358
44,0.056,53
44,0.056,285
44,0.056,876
44,0.056,394
44,0.056,1285
44,0.056,1023
44,0.056,1064
44,0.055,674
44,0.055,509
44,0.055,1225
44,0.055,480
44,0.055,923
44,0.054,508
44,0.054,135
44,0.054,415
44,0.054,1054
44,0.054,1383
44,0.054,1461
44,0.054,650
44,0.054,854
44,0.054,163
44,0.053,1076
44,0.053,36
44,0.053,497
44,0.053,679
44,0.053,1218
44,0.053,601
44,0.053,1010
44,0.053,360
44,0.053,1490
44,0.053,983
44,0.052,534
44,0.052,758
44,0.052,139
44,0.052,524
44,0.052,1122
44,0.052,395
44,0.052,543
44,0.051,264
44,0.051,115
44,0.051,868
44,0.051,407
44,0.051,379
44,0.051,217
44,0.051,339
44,0.051,239
44,0.05,527
44,0.05,898
44,0.05,1050
44,0.05,459
44,0.05,313
44,0.05,1154
44,0.049,427
44,0.049,378
44,0.049,129
44,0.049,1298
44,0.049,247
44,0.049,162
44,0.049,98
44,0.048,600
44,0.048,810
44,0.048,808
44,0.048,94
44,0.048,141
44,0.048,1130
44,0.048,607
44,0.047,877
44,0.047,1254
44,0.047,298
44,0.047,899
44,0.047,1022
44,0.047,553
44,0.047,703
44,0.047,757
44,0.047,656
44,0.047,986
44,0.047,20
44,0.046,411
44,0.046,1139
44,0.046,194
44,0.046,356
44,0.046,642
44,0.046,1407
44,0.046,965
44,0.046,632
44,0.046,244
44,0.046,1291
44,0.046,954
44,0.046,48
44,0.045,791
44,0.045,426
44,0.045,233
44,0.045,1171
44,0.045,321
44,0.045,88
44,0.045,208
44,0.044,813
44,0.044,773
44,0.044,314
44,0.044,419
44,0.043,843
44,0.043,447
44,0.043,89
44,0.043,269
44,0.043,435
44,0.043,406
44,0.043,1271
44,0.042,414
44,0.042,1488
44,0.042,1462
44,0.042,1030
44,0.042,935
44,0.042,941
44,0.042,99
44,0.042,1097
44,0.042,1399
44,0.042,182
44,0.042,1176
44,0.042,818
44,0.041,1273
44,0.041,1444
44,0.041,1150
44,0.041,152
44,0.041,1493
44,0.041,1136
44,0.041,1205
44,0.041,205
44,0.04,1042
44,0.04,362
44,0.04,556
44,0.04,624
44,0.04,450
44,0.039,166
44,0.039,109
44,0.039,35
44,0.039,320
44,0.039,22
44,0.039,1125
44,0.039,696
44,0.039,155
44,0.039,50
44,0.039,257
44,0.039,336
44,0.038,1215
44,0.038,1025
44,0.038,811
44,0.038,1368
44,0.037,291
44,0.037,557
44,0.037,280
44,0.037,588
44,0.037,594
44,0.037,495
44,0.037,437
44,0.036,638
44,0.036,992
44,0.036,1151
44,0.036,675
44,0.036,1470
44,0.036,1429
44,0.035,605
44,0.035,895
44,0.034,6
44,0.034,209
44,0.034,752
44,0.034,465
44,0.034,1194
44,0.034,151
44,0.034,279
44,0.034,335
44,0.034,1234
44,0.034,826
44,0.034,924
44,0.034,1295
44,0.034,528
44,0.033,1108
44,0.033,1266
44,0.033,160
44,0.032,181
44,0.032,330
44,0.032,443
44,0.032,1370
44,0.032,907
44,0.031,455
44,0.031,433
44,0.031,783
44,0.031,1103
44,0.031,944
44,0.031,261
44,0.031,761
44,0.031,1365
44,0.031,51
44,0.031,323
44,0.031,1359
44,0.03,481
44,0.03,420
44,0.03,107
44,0.03,319
44,0.03,629
44,0.03,933
44,0.029,338
44,0.029,223
44,0.029,1017
44,0.029,1297
44,0.029,1281
44,0.028,171
44,0.028,1034
44,0.028,114
44,0.028,275
44,0.028,40
44,0.028,973
44,0.027,644
44,0.027,260
44,0.027,916
44,0.027,906
44,0.027,290
44,0.026,1372
44,0.026,1474
44,0.026,775
44,0.025,1209
44,0.025,91
44,0.025,1142
44,0.025,1181
44,0.023,804
44,0.022,369
44,0.022,164
44,0.022,652
44,0.022,43
44,0.022,475
44,0.021,532
44,0.021,740
44,0.021,1193
44,0.021,84
44,0.021,397
44,0.02,1145
44,0.02,150
44,0.02,172
44,0.02,366
44,0.02,308
44,0.019,352
44,0.019,158
44,0.019,93
44,0.019,318
44,0.019,1249
44,0.019,592
44,0.019,559
44,0.019,788
44,0.018,1418
44,0.018,262
44,0.018,1309
44,0.018,1426
44,0.017,646
44,0.017,1052
44,0.017,1077
44,0.017,891
44,0.017,525
44,0.017,1020
44,0.017,753
7,0.377,1212
7,0.295,816
7,0.295,212
7,0.291,1213
7,0.291,1031
7,0.291,1482
7,0.291,1037
7,0.291,1085
7,0.291,1463
7,0.291,844
7,0.291,823
7,0.291,568
7,0.291,586
7,0.291,1276
7,0.291,626
7,0.291,819
7,0.291,671
7,0.291,1275
7,0.291,1267
7,0.291,1157
7,0.291,1189
7,0.291,1026
7,0.282,1111
7,0.281,218
7,0.279,432
7,0.276,267
7,0.26,395
7,0.26,391
7,0.256,383
7,0.256,300
7,0.256,97
7,0.254,444
7,0.251,447
7,0.25,1251
7,0.25,1253
7,0.25,1230
7,0.249,207
7,0.246,498
7,0.246,101
7,0.242,1035
7,0.241,155
7,0.239,286
7,0.238,239
7,0.237,47
7,0.237,12
7,0.232,952
7,0.232,30
7,0.231,76
7,0.226,337
7,0.226,908
7,0.226,1045
7,0.224,397
7,0.223,39
7,0.222,457
7,0.22,347
7,0.22,1041
7,0.219,17
7,0.217,228
7,0.217,86
7,0.215,269
7,0.214,113
7,0.214,484
7,0.214,327
7,0.213,385
7,0.213,1496
7,0.213,1089
7,0.213,1453
7,0.213,1478
7,0.213,893
7,0.213,897
7,0.213,955
7,0.213,827
7,0.213,1087
7,0.213,689
7,0.213,612
7,0.213,558
7,0.213,1316
7,0.213,678
7,0.213,1002
7,0.213,647
7,0.213,615
7,0.213,754
7,0.212,57
7,0.212,213
7,0.211,412
7,0.211,46
7,0.209,192
7,0.209,315
7,0.209,479
7,0.209,322
7,0.208,278
